"","x"
"1",-1.19590252233798
"2",2.41804889584792
"3",-2.4420700307535
"4",1.93425224712747
"5",-0.940343413652912
"6",2.09725580551001
"7",-2.09791025145331
"8",-1.11110006477613
"9",-3.14527594995999
"10",3.04979695055576
"11",2.69378926304582
"12",7.58655774282546
"13",0.518380711395639
"14",-4.33305244167878
"15",0.438535783095979
"16",0.83134290642018
"17",3.52136734111669
"18",4.77908112397029
"19",0.456575134487954
"20",0.952809756297796
"21",0.338766933890554
"22",-3.28719521667925
"23",0.95502988813342
"24",-2.95544758397502
"25",-2.7202377562348
"26",2.00313582371505
"27",-3.65070687232818
"28",2.39253998282253
"29",2.28249510409043
"30",1.32232572388214
"31",4.08891566911108
"32",-0.785746053911238
"33",0.480828432949893
"34",0.961513629564028
"35",2.38030274502002
"36",-1.03121330748287
"37",1.6479348685705
"38",0.902848041993019
"39",5.57349307120884
"40",1.44410164304812
"41",2.1744588515343
"42",3.02988986384518
"43",1.32354397274261
"44",-0.65173420693291
"45",1.60978756553608
"46",6.0601296957597
"47",0.838121611995854
"48",1.68648801285613
"49",1.5233850242413
"50",4.44323297909875
"51",3.69834700376717
"52",1.08778248025086
"53",3.64389897504788
"54",3.27913612557598
"55",-0.382867335128573
"56",-0.993704517663045
"57",3.78098575373141
"58",1.87370920161427
"59",1.62668330730561
"60",-0.0757880200030805
"61",2.83570135791505
"62",0.948802872257973
"63",1.87505768206957
"64",-1.76803466377702
"65",2.43215226060171
"66",2.23170921705017
"67",0.134257603160157
"68",1.94282945605344
"69",2.72766467356458
"70",1.26149289517281
"71",-0.558460133694952
"72",-0.544588354750206
"73",0.665325442624537
"74",-0.823484759296094
"75",-1.71052650170201
"76",2.16487443566515
"77",-0.276058512528512
"78",-0.399649077328093
"79",-0.208525549947286
"80",0.302905164365962
"81",2.18535245002576
"82",-3.12579336310746
"83",2.20908891330207
"84",-0.0419251459412433
"85",-0.0369706249235087
"86",1.24497630424148
"87",2.99670155950958
"88",0.301946720701858
"89",2.83116319259872
"90",-0.469078339936179
"91",-2.98596279434955
"92",1.43154525140365
"93",0.746079778406058
"94",3.52207094391228
"95",4.22161568592914
"96",-1.64512274870065
"97",-1.31522797714275
"98",-0.0959009695590887
"99",-0.0695929186197997
"100",-2.32692404005096
"101",1.01205733162007
"102",0.206144653044182
"103",2.86346276488425
"104",-1.88397636524037
"105",2.19392166273969
"106",2.24326354101805
"107",0.343041656199234
"108",1.81290307021158
"109",3.91425992886726
"110",2.27226705592304
"111",1.23172553771204
"112",4.37422824261562
"113",3.28551340935206
"114",-0.0555879170611795
"115",1.65516502331314
"116",-0.14141415472544
"117",4.18347451306572
"118",5.22522529164117
"119",1.71258958470007
"120",1.68581081740493
"121",1.39786458955836
"122",-1.75705431561601
"123",-0.703826058835291
"124",-0.0361986221032331
"125",2.01522977819565
"126",1.71272609727156
"127",-0.00908278862836842
"128",0.532842849641705
"129",4.05615935721942
"130",-6.46134686005439
"131",4.34515388763915
"132",3.26889583791422
"133",3.57201254208051
"134",-0.00752265929498197
"135",0.408877601458845
"136",0.528439505472193
"137",3.27619436664293
"138",0.61667423091859
"139",-2.31877560635732
"140",-2.10411089001188
"141",-1.35142583470389
"142",2.92127755581514
"143",2.61563791730989
"144",2.66539873396968
"145",0.274115201934226
"146",-1.18839445977682
"147",2.67723398597958
"148",2.27541609264094
"149",-2.16329322432531
"150",3.02382366987539
"151",0.578953574826692
"152",1.832559094393
"153",0.67499584439978
"154",2.90188481266787
"155",0.255664502819836
"156",-0.154814190470331
"157",0.861688243360549
"158",3.59720650597278
"159",2.62971234126379
"160",-0.679365691017489
"161",2.49323042247672
"162",0.344781203172056
"163",3.67216850315822
"164",1.05974031611952
"165",2.65446603173372
"166",-0.290985980431648
"167",0.591446608893181
"168",3.98907856888239
"169",3.17443568123239
"170",3.03797075965875
"171",2.18694453332993
"172",0.361483255082094
"173",2.38069222648883
"174",1.75487305463393
"175",1.02607052054949
"176",-1.51495490930394
"177",4.64673470790248
"178",0.907980005491184
"179",2.57860035278317
"180",1.38338385550894
"181",2.24790693731081
"182",0.927724201461972
"183",0.640361186906955
"184",0.307294713655486
"185",2.47367258875288
"186",0.34671720989369
"187",1.32863491285246
"188",2.45961224336443
"189",2.90575555307711
"190",2.19475864638104
"191",-0.232641577610526
"192",1.26463535749782
"193",2.81750199976049
"194",-1.04275191277033
"195",1.76105886616779
"196",-1.56803824729953
"197",1.13524421908897
"198",1.43374768678912
"199",1.09026420481317
"200",0.833925043435647
"201",3.10900361437326
"202",3.19961213534003
"203",-0.62233788644155
"204",1.57482286685336
"205",-0.743164731367177
"206",1.89852556180003
"207",5.05778008584365
"208",1.82811253517198
"209",2.34649991798097
"210",-0.167696525773381
"211",-0.789432909185062
"212",-1.41443614201421
"213",2.22983923830251
"214",0.664221204599487
"215",1.14010131833385
"216",-0.795577414034961
"217",1.96183511037452
"218",0.445622283167887
"219",0.140782118738838
"220",0.503483249542194
"221",2.48019974505697
"222",-0.875664398071665
"223",-2.09624692631773
"224",-1.5535447859654
"225",1.06098162030922
"226",0.210507666044298
"227",0.901796774907375
"228",2.26484400448553
"229",2.91540621759194
"230",-1.75315970202082
"231",3.96558405835003
"232",1.49745227020708
"233",2.47072264412688
"234",-1.35559585395986
"235",4.33040366341496
"236",-3.34447790418695
"237",2.91467241824373
"238",-2.56847540990823
"239",3.51260670238726
"240",2.45034624682207
"241",1.98769364818515
"242",1.85951346230155
"243",2.76907984458691
"244",-0.623956336185583
"245",1.18489232681386
"246",1.62772449316102
"247",2.91700442503398
"248",3.41217393582484
"249",-2.86321931833892
"250",1.99149663658093
"251",-0.233210061463167
"252",2.88291093499285
"253",2.65256348683799
"254",3.38826951771939
"255",0.330692166033553
"256",0.763246564722273
"257",3.73526936395041
"258",2.80302870938113
"259",3.25323326037131
"260",1.99049140484618
"261",4.45038581323233
"262",-0.77541861249466
"263",-0.697816021365778
"264",0.494416121164653
"265",-0.024652585980165
"266",-0.536486114886873
"267",0.994652847661122
"268",1.51374120488859
"269",1.49839311922831
"270",0.469730089358139
"271",-1.59616849365923
"272",0.184797634463159
"273",0.897744167589629
"274",-0.30455077614282
"275",3.27294054447775
"276",1.84380437585952
"277",-1.16007246453477
"278",2.32444077792432
"279",4.4916916697281
"280",-1.44749820192444
"281",-0.433561373358609
"282",3.71604860291575
"283",-1.15857819963445
"284",-0.432900667251521
"285",1.94285635735212
"286",3.94820017886201
"287",-1.60439911918658
"288",1.17203653541431
"289",5.42519262965524
"290",0.696987469871709
"291",3.17161495093434
"292",6.25223336149934
"293",-0.835048988476812
"294",6.28057321487533
"295",0.806112816988105
"296",0.712215629398919
"297",-3.29263594670211
"298",-2.37305183284244
"299",2.92835764849275
"300",-3.51410168530136
"301",4.19515670783235
"302",3.93449739159892
"303",-0.785329946312288
"304",-1.46134625794666
"305",-1.60591368436989
"306",1.81085250462424
"307",0.42760407532138
"308",1.46851184248367
"309",-0.341368396613827
"310",0.948598288348354
"311",3.0093155271503
"312",-3.85177100112706
"313",2.65140324418166
"314",-0.200303599925848
"315",2.20008426126699
"316",-1.7285443067549
"317",-1.74487314269434
"318",1.20105320304661
"319",-2.01215767313909
"320",-1.70324496047954
"321",2.18009985721937
"322",-1.33705350523926
"323",1.39108103717217
"324",0.745088766843028
"325",1.61103433449872
"326",-0.294284893588391
"327",0.665489470020259
"328",0.883839596472087
"329",3.36627518598576
"330",3.22267348204295
"331",1.28246090354991
"332",-2.66916233915186
"333",1.34920406005353
"334",-2.92475062228349
"335",0.437200504860266
"336",2.24335487199871
"337",1.57692491722169
"338",2.31824815609625
"339",1.79496222047474
"340",2.9485530598784
"341",-0.403811402405717
"342",-1.11545892364831
"343",3.15229426951749
"344",-0.378064546523697
"345",2.80974605690564
"346",2.93507600860637
"347",2.69496815167391
"348",-2.48402404378858
"349",4.5990675030087
"350",-0.526286289878212
"351",5.64011020042171
"352",-0.168877362457359
"353",1.28913773295444
"354",0.608648541979395
"355",2.79711342237316
"356",-1.41939549364842
"357",2.2988229636411
"358",1.01618015812044
"359",2.30287940581086
"360",-1.62082502238763
"361",0.302754675863443
"362",1.55174454024195
"363",-5.31101371518562
"364",2.72260371789283
"365",3.61902969920299
"366",1.84186732049773
"367",-2.04340835341176
"368",0.221997942301749
"369",-1.05960234917322
"370",0.131862954262491
"371",1.32147889275172
"372",-2.1954490663654
"373",1.66134655041938
"374",-1.08776400611337
"375",5.39360230845989
"376",3.3683485212987
"377",2.5632470783454
"378",2.55885218557527
"379",1.66716515019961
"380",1.72070761272614
"381",-0.982165654963957
"382",2.80705523086956
"383",0.0201609167068989
"384",2.73072535860226
"385",2.40966174567884
"386",2.93132056967081
"387",4.22936678610972
"388",3.49725496731547
"389",3.2562689580469
"390",0.794059257708537
"391",1.37009684904664
"392",1.88180650903054
"393",2.85154106197672
"394",0.485487757006087
"395",0.485537997208104
"396",-0.335731122402871
"397",0.60252091842937
"398",2.17519337867622
"399",4.02792123261666
"400",0.854484107325299
"401",1.02738325078244
"402",3.16311882804698
"403",1.05469964597183
"404",1.28330373112202
"405",1.14706649981462
"406",1.7231991371842
"407",4.47730551696555
"408",-0.449177683838268
"409",-0.0161713804022812
"410",1.32338334872184
"411",1.98212183180124
"412",-2.46594150320277
"413",4.85265538300263
"414",3.51175631536901
"415",3.85144115158279
"416",4.7615183494826
"417",2.95032544636303
"418",-0.536033756272011
"419",-0.644868557065083
"420",2.30644283231332
"421",0.925691875224068
"422",3.62991132564654
"423",-0.250915571469656
"424",-0.874756363850789
"425",1.73130104816646
"426",0.636209515724732
"427",3.66127424089428
"428",-0.162229967776021
"429",-3.9615946714706
"430",-1.44378801591403
"431",0.841383504345904
"432",1.68391896798288
"433",0.696320738041304
"434",2.55950690315685
"435",1.14510829500452
"436",-0.521773727844641
"437",0.192895016134662
"438",0.727693131838326
"439",6.64978748481853
"440",-0.210094501385196
"441",1.70319718082902
"442",-1.48475004587945
"443",-3.21873737047714
"444",0.463412464336494
"445",1.18169918664181
"446",-0.521894515064317
"447",2.37434662400278
"448",3.61321396125499
"449",4.16960053440886
"450",1.26194122057463
"451",1.16523643166671
"452",-1.23918006260429
"453",-0.239374816814647
"454",2.30071092570916
"455",2.05973279061504
"456",-0.806183167856116
"457",3.37303490913867
"458",3.25905672944867
"459",0.880784411905168
"460",1.0198845327444
"461",-0.889047576531358
"462",1.93107758748754
"463",2.05475134444097
"464",-0.43477693132664
"465",1.51575074037869
"466",-1.65165922334222
"467",3.30426153004618
"468",-0.940421103055075
"469",1.93840230532543
"470",1.11138063128224
"471",-2.19716289998756
"472",-0.880566733604418
"473",4.32465265611018
"474",3.0850914555495
"475",0.585640045646252
"476",4.30625132314706
"477",-0.27912709004141
"478",3.22381815876694
"479",2.55562171666216
"480",2.66334900201322
"481",-1.93692249416558
"482",5.26776102866493
"483",-0.351218739739249
"484",-1.34620825323862
"485",1.78654259761461
"486",0.704277567876319
"487",2.80171058299741
"488",4.08480823582783
"489",-4.3763935978778
"490",-0.2536597697469
"491",2.71226718482697
"492",-0.380425952725128
"493",4.28730719581932
"494",0.583403388118948
"495",0.922652415719235
"496",1.61855852615893
"497",0.0762544734036339
"498",2.91751944826084
"499",3.92747656579352
"500",5.1117257382621
"501",0.800867455715182
"502",-1.045402595678
"503",0.943323913509201
"504",-0.591586157873204
"505",-0.189359203188168
