"","x"
"1",-0.517573823510519
"2",-2.41395850820065
"3",-1.97379865411657
"4",-1.92534580220577
"5",0.587412053954411
"6",0.744168734409913
"7",3.35249923623189
"8",-5.38582123490098
"9",-4.34870672385463
"10",-2.17099833980736
"11",-0.291296988768646
"12",3.43611785729349
"13",0.877547006372876
"14",0.164174496030683
"15",2.1491106522768
"16",1.46329494586
"17",1.33930243225263
"18",0.563812818552478
"19",3.79358091522315
"20",1.15374841265172
"21",1.73547165858736
"22",4.41753492336519
"23",-1.9271285473046
"24",-1.8033117522808
"25",-2.97494957860436
"26",2.71696848964957
"27",0.755925049178743
"28",-2.63212184239615
"29",0.240452811844903
"30",-1.73474003503341
"31",1.18976870855258
"32",1.09852870403481
"33",1.69514413090395
"34",0.576229837127261
"35",0.000268950962780933
"36",-3.9790690849214
"37",5.6708885420794
"38",-1.14309332553939
"39",1.14490924781325
"40",3.1874964877987
"41",2.55848691565115
"42",-3.26764150080988
"43",-4.75979409945689
"44",0.932366636670798
"45",-1.8793466011155
"46",1.44627846876753
"47",-1.68606425473193
"48",-3.53918876217156
"49",-5.42668529577577
"50",-4.70004429958115
"51",2.51624458951193
"52",-3.15573472568794
"53",-0.376127551903367
"54",4.49405932485801
"55",9.14793714270696
"56",2.37020965294136
"57",-5.30904324036844
"58",0.41951152038478
"59",-1.05592497178192
"60",1.64690517789358
"61",1.79122152084511
"62",-5.51457392728639
"63",1.89890464027849
"64",-0.689723093853591
"65",-1.6269239187111
"66",2.30956910631942
"67",-2.25742058427909
"68",-0.00788379034595169
"69",-0.859546476033645
"70",0.591421715174686
"71",1.03067001874408
"72",-3.30320359284495
"73",-5.33543493559725
"74",-0.945229413246494
"75",-0.385413560480018
"76",-0.468390984241155
"77",0.0526200405292646
"78",0.672292086478606
"79",-0.945780933230449
"80",1.92796175374184
"81",-1.27775582399174
"82",0.892394327605892
"83",0.269974673739543
"84",1.19781491060465
"85",4.36464126390759
"86",0.713621280679295
"87",1.64340673810873
"88",2.74266395374837
"89",-3.39776434212087
"90",0.495094967268524
"91",-3.42277026588377
"92",-4.57713756645726
"93",-1.15299759047827
"94",4.56101512508979
"95",-0.185104326043892
"96",-1.12726257945657
"97",1.27963818215801
"98",-2.69249638950681
"99",-0.263542445316975
"100",0.494598311510648
"101",0.320071103571342
"102",1.79419902052508
"103",-0.954469814576325
"104",-0.341168507296534
"105",-1.0666668796997
"106",0.0142285334429409
"107",-0.0343571437987622
"108",5.84162053276176
"109",-1.09086290369826
"110",1.51733779610327
"111",5.6747111787097
"112",2.64448899512873
"113",0.93286350838108
"114",-2.47196639830727
"115",-3.32419399823565
"116",2.93749425506764
"117",-5.70916202929529
"118",0.908633574905445
"119",-0.375191729874338
"120",0.94620181225448
"121",0.468149216238662
"122",2.90993196658777
"123",-2.14969309524217
"124",-4.06257591551387
"125",0.479925857138752
"126",2.70754657548444
"127",0.0659256353648772
"128",-0.564673752596026
"129",0.967716043264052
"130",4.49449316944557
"131",0.20313774868453
"132",-3.71243838786762
"133",-0.867800599595751
"134",-2.87741619646316
"135",-0.212348793403559
"136",-1.03733980838536
"137",-0.169426168585925
"138",2.16546597918743
"139",4.37181102024685
"140",-4.89033337582632
"141",-1.22741662282963
"142",-4.49889585256736
"143",-0.970926055904746
"144",-2.68462333422066
"145",0.824353927106543
"146",-1.71022282681587
"147",0.346190674977933
"148",-2.42722782528071
"149",4.37532682335189
"150",-5.32072756761595
"151",3.1982562894429
"152",-1.44841589128633
"153",-2.30688366973096
"154",-2.82897129268314
"155",-3.87446106141964
"156",-5.14742405227274
"157",3.7467330933094
"158",4.02176764449158
"159",1.10107271635468
"160",0.998230123249756
"161",-1.71018802292312
"162",2.56845859151795
"163",-5.52598293375693
"164",-3.69611103227256
"165",-6.00109625336257
"166",-1.60286315891633
"167",2.29108913191016
"168",-7.1884973109484
"169",-7.21210467203156
"170",3.8298493797399
"171",-0.612660804298887
"172",2.36319218188587
"173",-0.752239106599573
"174",-2.77184647024071
"175",3.19896494236221
"176",3.20515030356984
"177",9.1529066794405
"178",-1.46444457958897
"179",2.35175290072332
"180",-3.18462150187814
"181",1.58969143794155
"182",-0.375702712909361
"183",-1.68333638499829
"184",-2.61413479393529
"185",-0.299588376741455
"186",0.894632322402572
"187",-4.25934262341838
"188",-1.48686462624246
"189",6.09252410026417
"190",0.410978369685535
"191",-4.36760705851642
"192",1.12114633676175
"193",1.23791263371243
"194",2.88011218299443
"195",-5.20639511687042
"196",-3.60586443745209
"197",5.04012988661579
"198",0.006604874892847
"199",-0.47542873772681
"200",3.10400763961662
"201",-3.5274422459937
"202",-0.548841522368104
"203",-0.370085776491032
"204",1.92581166312143
"205",0.353451825528082
"206",-0.33409013634374
"207",-1.16147846152075
"208",1.67443499916103
"209",-0.0323124284516474
"210",3.48120433134964
"211",0.0420158035642183
