"","x"
"1",15.9583551241996
"2",0.040053348056972
"3",0.465989857912064
"4",11.7653065170617
"5",31.516199929822
"6",6.99173129121673
"7",17.799839786345
"8",2.8454027697444
"9",20.2606727546992
"10",6.74463903997093
"11",24.4731852213357
"12",6.69590102043003
"13",13.6017392292143
"14",29.9652912207142
"15",1.33932633791119
"16",1.98627575766295
"17",5.77501954045147
"18",16.7371552565792
"19",8.590343943896
"20",16.0351878418685
"21",2.5074023006953
"22",3.65439610711241
"23",0.996639612130821
"24",9.01883278931391
"25",4.53327044844627
"26",0.620623339884889
"27",14.3723148388784
"28",4.61699860170484
"29",15.4406604074153
"30",10.6428946457328
"31",5.10905337054282
"32",12.3228754948612
"33",13.4143895465405
"34",6.78672879002988
"35",21.6739767218444
"36",6.35062754154205
"37",7.69139395984721
"38",32.189970461834
"39",0.268850293941796
"40",17.9139163336697
"41",6.23759170994163
"42",4.16504368651658
"43",7.99352175514114
"44",0.671102670394031
"45",5.69050582125783
"46",9.49243202301534
"47",21.9647316634677
"48",27.314454744241
"49",7.16737159263204
"50",11.7452038820357
"51",34.8422312679012
"52",12.2303319531949
"53",19.2867870061638
"54",4.23860840499401
"55",20.6151205851677
"56",16.2692530262194
"57",1.00444910940758
"58",6.47599966730922
"59",21.6815155918365
"60",20.5814920916202
"61",11.4190634987773
"62",20.1149276076796
"63",1.54465577565134
"64",3.34982886444777
"65",14.5407774477246
"66",28.2413026673679
"67",7.54364512818766
"68",5.89922240003943
"69",22.0520164246175
"70",2.09241341799498
"71",20.2887708312812
"72",0.205573043785989
"73",5.62965095508844
"74",18.1749222046676
"75",1.06010814663023
"76",4.08719772938639
"77",0.8521508002882
"78",13.6584155629845
"79",12.7018276411564
"80",17.2780592358651
"81",2.22008786164224
"82",2.47827312944183
"83",0.376407192088664
"84",4.27288128994405
"85",14.6481434223292
"86",20.1754528461936
"87",1.34708154810128
"88",10.3628722875891
"89",8.51229163960564
"90",16.6416422901559
"91",12.2282775580407
"92",1.6484637837857
"93",4.75864318665117
"94",0.0655287968573218
"95",11.2074433535801
"96",20.8511243189189
"97",0.0798038253560662
"98",13.3039010125668
"99",19.3845849103274
"100",7.49186569782806
"101",19.144893027228
"102",3.75336860772222
"103",0.10039378888905
"104",0.818814952125228
"105",6.81589304003865
"106",1.09783035847185
"107",5.04689335823059
"108",15.247544060704
"109",1.2725802436827
"110",18.8262106469812
"111",11.0676107178898
"112",4.06909794546664
"113",23.7962599272344
"114",4.9454371133071
"115",2.33437342569232
"116",0.940987290814519
"117",4.19436629861593
"118",0.948873179766724
"119",2.49696115397025
"120",9.58119749049556
"121",28.7927832179016
"122",4.4151297910139
