"","x"
"1",0.3206164884917
"2",0.027676056158217
"3",0.120174195148243
"4",0.568019773329672
"5",0.0451859929341812
"6",0.0457319207441817
"7",0.238985500262063
"8",0.260544776164203
"9",0.0352905869101967
"10",0.135346121128742
"11",0.43656731666915
"12",0.360862952676555
"13",0.138881902045099
"14",0.176199015042339
"15",0.11514273248477
"16",0.0467942100936939
"17",0.0112003062896956
"18",0.0442694054547318
"19",0.0844956915269571
"20",0.0299850263687112
"21",0.31223492949002
"22",0.0908595700997327
"23",0.0990848326723338
"24",0.321220539255616
"25",0.557688336779103
"26",0.119049809958741
"27",0.137767148607507
"28",0.805990611468845
"29",0.482926327917336
"30",0.12008038022131
"31",0.186668564954298
"32",0.0182973126654842
"33",0.0289127340586928
"34",0.0706650508338165
"35",0.520134379146384
"36",0.86420053320951
"37",0.0404153864536802
"38",0.0371796815432526
"39",0.16546414178015
"40",0.262663785811603
"41",0.391903109338831
"42",0.102613052400244
"43",0.0168351001204935
"44",0.914158893606888
"45",0.00454160227620529
"46",0.123300837275888
"47",0.219755364904821
"48",0.0126482267401668
"49",0.613655657214877
"50",0.184228273497066
"51",0.208491706589007
"52",1.08023164894456
"53",0.0119423711813738
"54",0.151672490202221
"55",0.0369875133164856
"56",0.526658768609965
"57",0.22464032690898
"58",0.0663387182429232
"59",0.193909137492638
"60",0.388614498418836
"61",0.0132361233049246
"62",0.00722257694015528
"63",0.429273903875578
"64",0.479748426029191
"65",0.0666595147882781
"66",0.0981212714470486
"67",0.297093945650355
"68",0.516041782822303
"69",0.342946075116836
"70",0.0654768491939538
"71",0.517141874503606
"72",0.00990540560530923
"73",0.0515240173439244
"74",0.139858722959661
"75",0.101164454401334
"76",0.210857980565172
"77",0.332583305110106
"78",0.0990956543785956
"79",0.325274000518565
"80",0.391319392755388
"81",0.54495897365685
"82",0.338913108336763
"83",0.172396516237356
"84",0.0120163073254334
"85",0.114320396622909
"86",0.153835784826686
"87",0.21458580610149
"88",0.207962138873331
"89",0.37719458639769
"90",0.0260709501477605
"91",0.0308126498145485
"92",0.0630948150050664
"93",0.237928053427934
"94",0.205073667219895
"95",0.281110163408646
"96",0.308829860099507
"97",0.170442243707609
"98",0.157224650559497
"99",0.264951366976693
"100",0.223198329140717
"101",0.28076753901829
"102",0.0878279745826564
"103",0.141956557720989
"104",0.0155321847129473
"105",0.178097517813766
"106",0.16376576610695
"107",0.55336732335255
"108",0.11930575972141
"109",0.0722171795083814
"110",0.0600676557668336
"111",0.106731830539938
"112",0.129868697382792
"113",0.216951171731525
"114",0.406159659887224
"115",0.518392362544632
"116",0.131992813881934
"117",0.0223004165840337
"118",0.178824759077525
"119",0.388177034053214
"120",0.139797350262903
"121",0.0550710713756866
"122",0.135954951327047
"123",0.119584305787238
"124",0.0706179634580507
"125",0.076712446762492
"126",0.340332051271372
"127",0.957444982828354
"128",0.135064826502973
"129",0.39746914461542
"130",0.139931715559675
"131",0.176627568709832
"132",0.330133121586482
"133",0.216710911195802
"134",0.0659624023271966
"135",0.14192009717161
"136",0.0343721342274612
"137",0.324692808307984
"138",0.13353172433444
"139",0.214816577649797
"140",0.797364701192741
"141",0.0639886134160632
"142",0.0140686130978628
"143",0.185722559491627
"144",0.0515937841179434
"145",0.272189625826101
"146",0.760254387101937
"147",0.0979251203780791
"148",0.231944001330417
"149",0.180118768118855
"150",0.324039547699055
"151",0.109361203672746
"152",0.325570702648768
"153",0.184681341296646
"154",0.389474990264394
"155",0.00138937988069074
"156",0.0141063652021828
"157",0.075360803069822
"158",0.412377015066194
"159",0.192818110940048
"160",0.00926160293530459
"161",0.50717812949428
"162",0.195688291708973
"163",0.350381752730699
"164",0.0108128807567254
"165",0.138712261142996
"166",0.00177998071202353
"167",0.020666201424564
"168",0.254052839841514
"169",0.00987154805819813
"170",0.204292638146826
"171",0.0318401699109146
"172",0.145427670752177
"173",0.0788015180981204
"174",0.142545965061007
"175",0.287821482533495
"176",0.0447312068907367
"177",0.420717103913911
"178",0.313074884617167
"179",0.200744070433224
"180",0.668254985443678
"181",0.0827707014093234
"182",0.176127311163584
"183",0.370771975651672
"184",0.0439292075380358
"185",0.0609614997103905
"186",0.0522040736886779
"187",0.243156215825409
"188",0.0926326301079971
"189",0.226146262727853
"190",0.2100896586672
"191",0.367027625744925
"192",0.353712847671601
"193",0.0217962773097773
"194",0.134943309626443
"195",0.329925816470978
"196",0.206868993798228
"197",0.117851083949938
"198",0.0530433664390885
"199",0.218199946653702
"200",0.366792396369606
"201",0.264006852490123
"202",0.0982194815842717
"203",0.0397471644275293
"204",0.0909716802187609
"205",0.107493748410303
"206",0.0696732668433362
"207",0.209708046574162
"208",0.149776174933969
"209",0.0200746821699179
"210",0.477926127838449
"211",0.505140612744289
"212",0.252277795965998
"213",0.114609895598102
"214",0.598605487395997
"215",0.339443656539556
"216",0.359501426428761
"217",0.130996689920549
"218",0.00933633116938564
"219",0.0734551106494758
"220",0.285440870219659
"221",0.173764933179464
"222",0.177885425988243
"223",0.316235738318321
"224",0.0563007325197936
"225",0.0083210977038092
"226",0.0864767823968376
"227",0.365883586092913
"228",0.134652757827182
"229",0.190398884855231
"230",0.0153560363747362
"231",0.0550383898378047
"232",0.196907717080623
"233",0.26176400651937
"234",0.494991518095892
"235",0.00518738555131915
"236",0.544212733757898
"237",0.0533880792301915
"238",0.0579277586757251
"239",0.107255404150567
"240",0.436423986977848
"241",0.0920324824883932
"242",0.878583910636638
"243",0.473391870502874
"244",0.345217380673928
"245",0.114107617198249
"246",0.337975012144208
"247",0.342015129139791
"248",0.409649779879493
"249",0.0919751767918457
"250",0.111055707911951
"251",0.231859626846558
"252",0.013011991525765
"253",0.0177782831158065
"254",0.525240614014514
"255",0.488028882741429
"256",0.182252655174956
"257",0.242881608874022
"258",0.285454594954816
"259",0.154900913866445
"260",0.026286797787049
"261",0.0152045894866812
"262",0.208692919361666
"263",0.0681707063776196
"264",0.0910021236596258
"265",0.0197825997912963
"266",0.00792187738774996
"267",0.0383018370253747
"268",0.188932520705248
"269",0.109443844312873
"270",0.156878592163783
"271",0.211669745478327
"272",0.465366111950637
"273",0.208662495957707
"274",0.450816267129025
"275",0.139460376808595
"276",0.393504476708789
"277",0.125992781372925
"278",0.00695639362275472
"279",0.176931296321207
"280",0.00317303606237046
"281",0.0634635830058894
"282",0.0894761193163748
"283",0.110475457257896
"284",0.12992639883361
"285",0.301006753610284
"286",0.0678480985150799
"287",0.165253899038311
"288",0.105447037426683
"289",0.0929209475763513
"290",0.0776422145971767
"291",0.18689932107171
