"","x"
"1",0.287833644415552
"2",-1.86249244768327
"3",1.2394159738579
"4",1.59748406477933
"5",-0.560502187585507
"6",0.431252325030395
"7",0.513522281346083
"8",0.0119426198493747
"9",0.26848826983879
"10",0.319880230372387
"11",0.161523002490453
"12",-1.05071764087249
"13",-1.9071267012152
"14",-0.508468918077275
"15",-0.209817422159111
"16",-1.34087446324714
"17",0.0699024327713477
"18",0.848190166529479
"19",-0.386583292508568
"20",0.780012756720747
"21",1.16036760948014
"22",0.896333935440058
"23",1.19853939303951
"24",-0.969452923487486
"25",-2.36938150346391
"26",0.0605644928059889
"27",0.93620782962694
"28",-0.929464226079744
"29",0.528907763567378
"30",0.461841599388907
"31",-0.592446682771569
"32",-1.04061993881233
"33",0.600421183506701
"34",0.262485873591577
"35",-0.924410458163455
"36",0.314323568815826
"37",-0.0432100814681339
"38",2.10225804046721
"39",0.241734351719822
"40",0.805975301540554
"41",1.41431849896802
"42",-0.697450384743601
"43",-0.0168125445681651
"44",-2.58889271744059
"45",1.60426703360941
"46",-0.298762156234799
"47",0.0438141066728343
"48",0.198065026001046
"49",5.37745177391742
"50",1.68980756888935
"51",-0.794946086080833
"52",1.18503797390601
"53",-0.0695998741596426
"54",-1.1022272911052
"55",-0.0822247971812129
"56",2.46379953108681
"57",0.511412921168876
"58",-0.686394687743173
"59",1.35859619001133
"60",0.213376723598796
"61",-0.240984977307491
"62",1.47482087418998
"63",-0.33198402970659
"64",-0.667421767575546
"65",-0.0947186530668799
"66",0.400375616718356
"67",0.314727276455419
"68",-1.16549354114954
"69",1.61972114524292
"70",2.93719571382673
"71",0.645816668385322
"72",-1.70561389048934
"73",-0.403500640572508
"74",0.103874691314606
"75",-1.15000740958683
"76",-1.33679420623076
"77",0.557723727010613
"78",0.882942457562212
"79",-1.35633057162937
"80",1.1468639037241
"81",0.131814843241607
"82",0.719004129689546
"83",-2.09171480778644
"84",-0.7602811240119
"85",0.117758976499962
"86",-0.875146684826332
"87",0.00199452802720031
"88",-2.00172206895463
"89",0.604493578099124
"90",1.73977389946209
"91",-0.000962106942528328
"92",0.562559324025416
"93",-0.98855530436789
"94",-0.984111568012563
"95",-1.38978061443369
"96",1.139322229115
"97",0.572708843905577
"98",0.283652930213234
"99",1.20270952342321
"100",0.160196160482212
"101",0.500231129979476
"102",2.45546434132576
"103",-1.5675467533341
"104",-0.645335169634729
"105",-0.170635519606017
"106",-0.787657280111101
"107",-0.797041951661665
"108",-0.796427333642102
"109",0.834654019229357
"110",-1.41568390222936
"111",-0.271367972018981
"112",0.494351172032542
"113",0.384890769593509
"114",-0.371006889210412
"115",1.52907650496182
"116",-0.994001991650638
"117",1.776127549137
"118",-0.172095337005785
"119",0.347207039481881
"120",0.703306397880494
"121",0.637876068778022
"122",-0.972415894439802
"123",-0.801913649469067
"124",1.53442645268443
"125",0.870886672635917
"126",0.586769235776108
"127",0.757911521760325
"128",-2.18477399737512
"129",1.29181991485484
"130",1.36285195766271
"131",-2.4887739027985
"132",-0.0896414250865561
"133",-0.499844383469779
"134",-0.724797279150795
"135",0.462848951910346
"136",0.894889204130685
"137",-0.130095151456732
"138",-2.38472090867575
"139",0.719126082723446
"140",-0.108675451937798
"141",-0.551487290996698
"142",1.18618946089906
"143",-2.216978951818
"144",-2.02828951415428
"145",0.410655927912213
"146",-0.0617432387181567
"147",0.0177960135725215
"148",1.00103943457221
"149",-1.36686869293899
"150",0.263311666158328
"151",-1.42908212744748
"152",0.707772019288144
"153",-0.39725291652806
"154",0.0438396618711178
"155",-0.489667370903139
"156",-0.748516968500329
"157",1.80807178576588
"158",0.566054418168676
"159",2.28827184801935
"160",-0.0506831680557334
"161",-1.4308800518221
"162",-0.361356136288206
"163",-0.623332352784202
"164",-0.743382985418257
"165",-0.27101319277527
"166",1.02255807830517
