"","x"
"1",-2.38388917068982
"2",0.219645944905567
"3",0.175406924781976
"4",-0.43345667246271
"5",-0.291624537531615
"6",-0.79241119531433
"7",1.26209259839676
"8",-0.708172158159931
"9",0.14826281744937
"10",0.719288312210566
"11",-0.123975817017181
"12",0.255677476023562
"13",-0.79478537966933
"14",1.23912612521196
"15",-0.148285858701308
"16",0.548080106351976
"17",0.195690587938657
"18",0.243663811067006
"19",-0.017994732879076
"20",-1.71961291930891
"21",-0.620401640958451
"22",0.052721475210737
"23",-1.44303882662527
"24",-0.049305687845075
"25",-1.58590229183155
"26",0.49248731931666
"27",0.898929670341054
"28",0.0201894208728364
"29",-0.613386052773415
"30",0.806118841310196
"31",-2.92215613791815
"32",-0.47045078639315
"33",-0.0197476269929431
"34",0.64383545230902
"35",-0.22358375945898
"36",-0.115606800369495
"37",-0.96433802400785
"38",0.11276084566069
"39",0.787690027667147
"40",-0.269938632437153
"41",-0.931817968705771
"42",1.25704384193578
"43",0.45209197150859
"44",4.14883226530471
"45",0.142128288415931
"46",0.0256187940708804
"47",2.19572449671136
"48",0.269859834512331
"49",0.273485289291992
"50",0.889076973692826
"51",-0.65420259158935
"52",-0.745836913653882
"53",-1.61741508119578
"54",-2.81006428963447
"55",-2.06666162031312
"56",0.970139245776109
"57",0.219156760673898
"58",-1.53404293869359
"59",0.674269446768094
"60",-0.412890381017474
"61",-0.895623475410842
"62",0.320105365205021
"63",-0.349033279530259
"64",-1.24452335293564
"65",-2.0888403350181
"66",-0.754415677500863
"67",-0.988785365906041
"68",0.381860912465415
"69",0.560046440275887
"70",-0.584857892074712
"71",0.460520659169144
"72",-0.729238481836134
"73",-0.167262427858221
"74",2.75625723542357
"75",1.96583378366261
"76",0.552615928562173
"77",3.5567366272848
"78",-1.17020052221452
"79",-0.38366108793728
"80",0.881594783206033
"81",0.875846743587853
"82",0.476587089340958
"83",1.3101748755168
"84",2.14854179882872
"85",-0.747670937545206
"86",-0.817100760604203
"87",0.826778845996554
"88",2.21988138580702
"89",-0.108060997322211
"90",-2.57639684442545
"91",-0.867788446752891
"92",-0.106232181969075
"93",-0.436843406925992
"94",-1.96660851504502
"95",0.740103352403398
"96",1.28015471681703
"97",0.444477376766862
"98",-0.00211709701620318
"99",0.16882839490922
"100",3.67349800565855
"101",1.00768713353706
"102",2.02768144867654
"103",-0.585588674346774
"104",1.62721448113439
"105",1.62268122066146
"106",-0.23849745348505
"107",0.62920033421654
"108",0.620452487316724
"109",0.365798111160727
"110",0.425320537810428
"111",-0.117199098473636
"112",0.249247018408568
"113",-2.17700697214429
"114",0.67774739379929
"115",0.441780224581908
"116",2.36042879497476
"117",1.22365451777891
"118",1.85506651232231
"119",-0.28846787720136
"120",3.25038121153566
"121",-0.143970685220181
"122",0.126769702527493
"123",4.1357552201327
"124",-2.4427475677477
"125",-0.640374810065902
"126",-0.147797989262467
"127",0.876298136743315
"128",-1.26897205627847
"129",-0.251983681056677
"130",0.660741120763293
