"","x"
"1",3.15013184026093
"2",1.60080582589556
"3",0.929514958982078
"4",1.23964360315782
"5",2.74423876795861
"6",3.77207322802437
"7",1.24596265031612
"8",2.5743110912667
"9",3.21525829988679
"10",3.04957082675875
"11",1.1254753612156
"12",2.98986408237007
"13",1.60554946367933
"14",1.71094738893322
"15",1.07195459120227
"16",1.19084126940085
"17",2.64083292773855
"18",1.48455915857518
"19",1.4039386035321
"20",2.60646429285577
"21",0.551577804378713
"22",3.57964405177255
"23",1.21077429021818
"24",1.16446731470179
"25",3.29018856221964
"26",1.10400606443408
"27",3.65310072559455
"28",3.37862208532932
"29",1.06024501424215
"30",3.57609415525822
"31",3.72620253138369
"32",1.42697178881276
"33",1.70176493888534
"34",0.984813825901859
"35",1.42225213411861
"36",2.77442471159617
"37",0.786823789280574
"38",2.63861864007167
"39",1.54161581326456
"40",0.712810339915467
"41",1.51446527339283
"42",3.01520086655318
"43",1.5053290183956
"44",3.27525208655902
"45",1.7373701608961
"46",1.45641909401384
"47",1.4109682784574
"48",0.556036373730985
"49",5.22756708887898
"50",6.2323333671271
"51",0.91387837956147
"52",3.61806068428794
"53",3.03500455049037
"54",1.41798882999937
"55",1.0757392610907
"56",6.39119688803522
"57",1.02432311360835
"58",0.979463683946955
"59",1.24158225090858
"60",0.83816437948181
"61",1.97250060411265
"62",2.73122587975358
"63",1.22131553599126
"64",1.44697049688205
"65",1.97064068867243
"66",3.07296440179346
"67",1.10183644565987
"68",2.00350840949758
"69",1.35137374982038
"70",10.3679761181174
"71",3.9271199531571
"72",1.37745759029296
"73",1.70230155427256
"74",13.3745516890931
"75",1.13747588028037
"76",0.791689639942157
"77",8.54864348193072
"78",1.92823766765669
"79",0.940250501332566
"80",1.06082549359186
"81",1.4906231993196
"82",0.948284036050373
"83",0.908185037357956
"84",0.555815440478025
"85",0.920538409162179
"86",2.82269474723947
"87",2.66217670615031
"88",1.26898624519442
"89",2.06740287217861
"90",2.64529607815391
"91",0.690210279184753
"92",2.14216683636861
"93",2.06321138367685
"94",1.40299213744811
"95",1.21074806438725
"96",4.45233550211049
"97",2.55949329198646
"98",1.00496554283989
"99",0.999521257457905
"100",0.80766389288681
"101",1.67042296971408
"102",2.32311621315414
"103",0.636283648987896
"104",0.436188096203777
"105",5.42810885250784
"106",5.31380273695701
"107",0.83510696179496
"108",1.10041870360927
"109",1.57166180626478
"110",0.724576771365156
"111",1.25372511303118
"112",1.60162898939131
"113",1.09767862724328
"114",2.55913690807364
"115",0.54501297261022
"116",2.3156357421818
"117",1.30341810074863
"118",2.02575012364972
"119",1.67819396874928
"120",1.00717554765665
"121",1.21412023169276
"122",1.31926946362606
"123",1.54282431175314
"124",4.38359519173193
"125",0.545720316144404
"126",1.18668590213061
"127",0.418139989080677
"128",2.76143008305523
"129",2.38578024830772
"130",0.963725913726654
"131",2.75819193029606
"132",5.23803015399746
"133",0.792060810681081
"134",2.1041115118274
"135",2.48009562265064
"136",1.98222180835063
"137",2.33237230587351
"138",1.87368539571545
"139",6.29855132633523
"140",1.34133123354992
"141",3.36922743847178
"142",2.03507052161726
"143",2.48860016754131
"144",2.3022653153499
"145",6.48163402113629
"146",2.4442914079825
"147",1.11904070664995
"148",0.972041406535764
"149",1.91737976099099
"150",1.01992924597176
"151",2.15192696823703
"152",1.9314477410797
"153",0.772857682855819
"154",4.25409904329071
"155",1.40489593444981
"156",1.25659888001872
"157",2.09346233758989
"158",1.15879627027908
"159",2.45568705785561
"160",2.43694729066589
"161",1.07197055423309
"162",0.670027599525212
"163",1.05406125276105
"164",2.72352416504172
"165",7.59596100397375
"166",2.69702210567576
"167",0.634317275336128
"168",1.46071938735732
"169",0.801595468926186
"170",1.1971943455059
"171",1.23538498596053
"172",1.40496832772722
"173",0.95495774569958
"174",1.64521124999138
"175",1.77447285042315
"176",0.630127364463813
"177",2.21212811273374
"178",1.07022689936521
"179",0.775052310858454
"180",1.34570747053258
"181",0.585961474695289
"182",3.43552951706143
"183",1.9901990161822
"184",1.87262483632728
"185",1.33203169463871
"186",1.16465844104906
"187",0.673325115590446
"188",1.19660814256536
"189",1.0375853675715
"190",1.46500430361694
"191",1.30441409510259
"192",1.87143969133645
"193",1.03713984320632
"194",1.5053974545301
"195",1.99677115747064
"196",1.03645222195373
"197",9.31827190943564
"198",1.1370666373488
"199",1.58658030855359
"200",5.17467086406968
